DOB,Sex,AnimalID,BehMom,Sire,Dam
11/4/99,f,DD05264,DD12339,DD11192,DD12339
1/6/00,f,DD05265,DD12331,DD12107,DD12331
12/2/00,f,DD05266,DD11214,DD06897,DD11214
12/27/01,f,DD05267,DD06546,DD12019,DD06546
10/23/01,m,DD05268,DD12340,DD00731,DD12340
2011-04-02,f,DD05269,DD02986,DD11851,DD02986
11/16/03,f,DD05270,DD11194,DD02866,DD11194
2011-06-03,m,DD05271,DD01854,DD03452,DD01854
12/13/04,f,DD05272,DD00107,DD00288,DD00107
2/8/78,f,DD05273,DD03473,NA,NA
2/16/78,f,DD05274,DD02397,NA,NA
4/12/78,f,DD05275,DD11231,NA,NA
1/30/78,m,DD05276,DD05561,NA,NA
2/28/78,m,DD05277,DD02489,NA,NA
4/12/78,m,DD05278,DD03009,NA,NA
2/14/78,f,DD05279,DD02490,NA,NA
4/2/78,m,DD05280,DD03564,NA,NA
3/15/78,m,DD05281,DD03535,NA,DD03535
5/8/78,m,DD05282,DD04968,NA,NA
12/27/92,f,DD05283,DD11161,DD06665,DD11161
1/14/94,f,DD05284,DD10924,DD06549,DD10924
2/24/95,m,DD05285,DD06607,DD04026,DD06607
3/30/95,f,DD05286,DD12018,DD04812,DD12018
1/9/96,m,DD05287,DD12258,DD06912,DD12258
1/9/97,f,DD05288,DD11478,DD07092,DD11478
2/17/97,f,DD05289,DD12115,DD11437,DD12115
1/16/98,m,DD05290,DD12144,DD11437,DD12144
12/9/97,f,DD05291,DD10927,DD11213,DD10927
12/21/98,m,DD05292,DD11381,DD07939,DD11381
3/4/99,m,DD05293,DD00734,DD12141,DD00734
12/19/99,m,DD05294,DD11228,DD07083,DD11228
11/5/99,m,DD05295,DD12351,DD01089,DD12351
12/18/00,m,DD05296,DD00652,DD11982,DD00652
12/21/01,m,DD05297,DD11668,DD02344,DD11668
2011-08-01,f,DD05298,DD07067,DD02837,DD07067
11/17/02,f,DD05299,DD03606,DD11819,DD03606
12/15/03,f,DD05300,DD01249,DD11598,DD01249
11/15/03,f,DD05301,DD04713,DD03049,DD04713
11/29/04,m,DD05302,DD05313,DD11437,DD05313
3/19/78,f,DD05303,DD12056,NA,NA
3/9/78,m,DD05304,DD03073,NA,NA
2/17/78,f,DD05305,DD02522,NA,NA
4/8/78,f,DD05306,DD02454,NA,DD02454
3/21/78,m,DD05307,DD02367,NA,NA
1/29/78,f,DD05308,DD03415,NA,NA
1/17/78,m,DD05309,DD02335,NA,NA
1/31/78,f,DD05310,DD01317,NA,NA
4/10/78,f,DD05311,DD02248,NA,NA
2/6/78,m,DD05312,DD12200,NA,NA
1/4/93,f,DD05313,DD06478,DD06912,DD06478
1/31/94,f,DD05314,DD11074,DD11078,DD11074
12/16/94,f,DD05315,DD11452,DD06608,DD11452
1/29/95,m,DD05316,DD11000,DD11128,DD11000
12/15/95,f,DD05317,DD11518,DD11081,DD11518
4/13/97,m,DD05318,DD06678,DD10880,DD06678
12/31/96,f,DD05319,DD11309,DD09790,DD11309
1/20/98,f,DD05320,DD11304,DD06409,DD11304
3/30/98,m,DD05321,DD00693,DD07097,DD00693
11/14/98,m,DD05322,DD12265,DD10989,DD12265
12/3/98,m,DD05323,DD12331,DD06450,DD12331
12/7/99,f,DD05324,DD11449,DD06940,DD11449
3/1/00,m,DD05325,DD11865,DD06403,DD11865
2003-05-01,f,DD05326,DD11292,DD01943,DD11292
11/26/01,m,DD05327,DD01737,DD04735,DD01737
12/13/01,f,DD05328,DD11853,DD01328,DD11853
11/25/02,f,DD05329,DD11518,DD04823,DD11518
2011-01-03,m,DD05330,DD04247,DD02866,DD04247
2012-08-03,f,DD05331,DD07047,DD01245,DD07047
2012-03-04,m,DD05332,DD11999,DD02380,DD11999
3/2/78,m,DD05333,DD02458,NA,NA
3/12/78,f,DD05334,DD03476,NA,NA
2/15/78,m,DD05335,DD03038,NA,NA
3/26/78,m,DD05336,DD02484,NA,NA
3/9/78,f,DD05337,DD01235,NA,NA
1/25/78,f,DD05338,DD02487,NA,NA
2/11/78,f,DD05339,DD01236,NA,NA
4/2/78,m,DD05340,DD03478,NA,NA
3/21/78,m,DD05341,DD03039,NA,NA
3/18/78,m,DD05342,DD02279,NA,NA
1/20/93,f,DD05343,DD06946,DD06912,DD06946
1/6/94,m,DD05344,DD06478,DD06608,DD06478
4/16/95,m,DD05345,DD04848,DD11159,DD04848
2/8/95,m,DD05346,DD12172,DD11192,DD12172
3/19/96,m,DD05347,DD11592,DD11430,DD11592
1/1/97,f,DD05348,DD09466,DD11598,DD09466
1/2/97,f,DD05349,DD11710,DD11081,DD11710
1/9/98,m,DD05350,DD06561,DD12164,DD06561
12/22/97,f,DD05351,DD06133,DD11754,DD06133
1/15/99,f,DD05352,DD11764,DD11712,DD11764
11/21/98,f,DD05353,DD12323,DD11794,DD12323
11/18/99,m,DD05354,DD06960,DD04731,DD06960
1/12/00,f,DD05355,DD11491,DD11598,DD11491
11/24/00,f,DD05356,DD12022,DD00070,DD12022
12/26/01,m,DD05357,DD11194,DD00008,DD11174
2012-02-01,m,DD05358,DD12144,DD12185,DD12144
11/17/02,m,DD05359,DD03111,DD11437,DD03111
12/14/03,m,DD05360,DD00695,DD04735,DD00695
2010-11-03,m,DD05361,DD01826,DD02842,DD01826
11/20/04,m,DD05362,DD02846,DD03696,DD02846
2/8/78,f,DD05363,DD02892,NA,NA
5/6/78,f,DD05364,DD01259,NA,NA
3/21/78,m,DD05365,DD11552,NA,NA
3/25/78,m,DD05366,DD01295,NA,NA
2/26/79,f,DD05367,DD01324,NA,NA
5/31/79,m,DD05368,DD02251,NA,NA
3/23/79,f,DD05369,DD02857,NA,NA
2/4/79,f,DD05370,DD03680,NA,NA
1/11/79,m,DD05371,DD02455,NA,NA
2/10/79,f,DD05372,DD02274,NA,NA
12/24/92,m,DD05373,DD04206,DD06912,DD04206
1/6/94,m,DD05374,DD06411,DD09253,DD06411
12/27/94,m,DD05375,DD06195,DD11159,DD06195
2/24/95,f,DD05376,DD11477,DD11733,DD11477
3/18/96,f,DD05377,DD11599,DD11598,DD11599
1/25/97,m,DD05378,DD12258,DD08660,DD12258
2/1/97,f,DD05379,DD12118,DD11081,DD12118
12/25/97,m,DD05380,DD11854,DD11702,DD11854
2/3/98,f,DD05381,DD01118,DD12256,DD01118
11/23/98,f,DD05382,DD10938,DD07939,DD10938
1/19/99,m,DD05383,DD00068,DD11717,DD00068
11/11/99,f,DD05384,DD02285,DD11778,DD02285
11/24/99,f,DD05385,DD09571,DD04823,DD09571
1/17/01,f,DD05386,DD06919,DD11456,DD06919
11/25/01,m,DD05387,DD11764,DD03422,DD11764
2001-04-02,f,DD05388,DD12358,DD12251,DD12358
12/23/02,m,DD05389,DD00105,DD04581,DD00105
2012-06-03,m,DD05390,DD11764,DD04707,DD11764
11/18/03,m,DD05391,DD11981,DD03696,DD11981
2011-01-04,m,DD05392,DD01335,DD04581,DD01335
5/21/79,m,DD05393,DD06848,NA,NA
3/9/79,m,DD05394,DD02949,NA,NA
3/9/79,m,DD05395,DD02856,NA,NA
2/28/79,m,DD05396,DD11308,NA,NA
3/16/79,f,DD05397,DD02460,NA,NA
2/9/79,f,DD05398,DD06847,NA,NA
3/10/79,m,DD05399,DD03043,NA,NA
4/12/79,f,DD05400,DD01691,NA,NA
2/14/79,f,DD05401,DD03627,NA,NA
2/4/79,f,DD05402,DD01350,NA,NA
1/10/93,m,DD05403,DD06561,DD10994,DD06561
12/26/93,f,DD05404,DD11331,DD06556,DD11331
1/26/95,f,DD05405,DD11572,DD11736,DD11572
4/6/95,m,DD05406,DD09268,DD05837,DD09268
2/4/96,m,DD05407,DD12033,DD10026,DD12033
12/30/96,m,DD05408,DD10945,NA,DD10945
3/30/97,m,DD05409,DD12308,DD11982,DD12308
1/5/98,f,DD05410,DD10930,DD11471,DD10930
1/29/98,m,DD05411,DD12004,DD06786,DD12004
11/30/98,f,DD05412,DD00651,DD12166,DD00651
3/30/99,m,DD05413,DD04120,DD11819,DD04120
12/27/99,f,DD05414,DD11085,DD04270,DD11085
12/20/99,f,DD05415,DD03019,DD03018,DD03019
12/23/00,m,DD05416,DD04241,DD00070,DD04241
11/18/01,f,DD05417,DD10938,DD01359,DD10938
2011-12-01,m,DD05418,DD04064,DD03450,NA
2012-11-02,f,DD05419,DD03459,DD04581,DD03459
2001-12-04,f,DD05420,DD11592,DD01673,DD11592
2011-01-03,f,DD05421,DD04129,DD01245,DD04129
11/21/04,m,DD05422,DD04120,DD01245,DD04120
2/10/79,f,DD05423,DD02456,NA,NA
2/17/79,m,DD05424,DD03037,NA,NA
4/28/79,m,DD05425,DD11552,NA,NA
5/10/79,m,DD05426,DD02860,NA,NA
4/7/79,f,DD05427,DD02863,NA,NA
5/12/79,m,DD05428,DD03535,NA,NA
3/2/79,m,DD05429,DD12074,NA,NA
1/2/79,m,DD05430,DD02888,NA,NA
1/23/79,m,DD05431,DD11537,NA,NA
1/30/79,f,DD05432,DD01667,NA,NA
12/16/92,f,DD05433,DD03043,DD11012,DD03043
12/22/93,f,DD05434,DD06577,DD10941,DD06577
2/9/95,m,DD05435,DD10924,DD11159,DD10924
1/20/95,f,DD05436,DD06562,DD09790,DD06562
2/4/96,f,DD05437,DD11606,DD06549,DD11606
2/19/97,f,DD05438,DD00772,DD11441,DD00772
1/5/97,f,DD05439,DD05193,DD06207,DD05193
1/20/98,m,DD05440,DD01358,DD11445,DD01358
1/12/98,f,DD05441,DD12262,DD11023,DD12262
1/29/99,f,DD05442,DD01088,DD11740,DD01088
1/13/99,m,DD05443,DD04582,DD04731,DD04582
11/30/99,m,DD05444,DD02495,DD02866,DD02495
12/30/99,f,DD05445,DD11603,DD04209,DD11603
12/17/00,m,DD05446,DD05166,DD11598,DD05166
12/16/01,f,DD05447,DD04123,DD02255,DD04123
11/13/01,f,DD05448,DD02285,DD03021,DD02285
11/13/02,f,DD05449,DD01763,DD01181,DD01763
10/28/03,f,DD05450,DD00658,NA,NA
1/16/04,m,DD05451,DD12169,DD01245,DD12169
2011-03-04,f,DD05452,DD03660,DD01245,DD03660
1/1/68,f,DD05453,NA,NA,NA
11/22/04,m,DD05454,DD12340,DD03603,DD12340
2001-11-05,m,DD05455,DD12169,DD12328,DD12169
11/16/04,m,DD05456,DD12100,DD05344,DD12100
12/26/04,m,DD05457,DD07078,DD00221,DD07078
9/27/04,f,DD05458,DD01833,DD04732,DD01833
10/16/04,m,DD05459,DD04064,DD03573,NA
3/18/05,f,DD05460,DD11304,DD12300,DD11304
10/26/04,m,DD05461,DD00105,DD00659,DD00105
1/22/05,f,DD05462,DD12262,DD11192,DD12262
9/30/04,m,DD05463,DD03053,DD02524,DD03053
2/3/68,f,DD05464,DD11647,NA,NA
12/16/05,m,DD05465,DD03106,DD03573,DD03106
2010-08-05,f,DD05466,DD05166,DD01893,DD05166
12/22/05,m,DD05467,DD11300,DD12141,DD11300
11/22/05,m,DD05468,DD11999,DD03422,DD11999
10/26/05,m,DD05469,DD02995,DD01677,DD02995
2011-08-05,m,DD05470,DD02408,DD05290,DD02408
12/18/05,f,DD05471,DD00039,DD00703,DD00039
10/27/05,m,DD05472,DD01128,DD04276,DD01128
2011-02-05,f,DD05473,DD00074,DD11740,DD00074
11/28/05,m,DD05474,DD11668,DD01095,DD11668
4/1/68,m,DD05475,DD11251,NA,NA
2011-02-06,f,DD05476,DD03449,DD01095,DD03449
10/26/06,f,DD05477,DD03633,DD02961,DD03633
10/25/06,f,DD05478,DD00107,DD02505,DD00107
11/14/06,f,DD05479,DD00229,DD04002,DD00229
3/17/07,m,DD05480,DD12340,DD02356,DD12340
10/14/06,f,DD05481,DD02995,DD00289,DD02995
2010-12-06,m,DD05482,DD02968,DD01364,DD02968
10/30/06,f,DD05483,DD09274,DD04705,DD09274
2011-11-06,m,DD05484,DD00772,DD11740,DD00772
10/28/06,m,DD05485,DD02930,DD00289,DD02930
10/15/06,m,DD05486,DD02439,DD00288,DD02439
10/15/06,m,DD05487,DD04651,DD00260,DD04651
1/15/07,f,DD05488,DD00733,DD00571,DD00733
2012-01-06,f,DD05489,DD02352,DD01095,DD02352
9/27/06,f,DD05490,DD03542,DD00136,DD03542
10/29/06,m,DD05491,DD00679,DD02938,DD00679
2010-01-06,m,DD05492,DD03634,DD00110,DD03634
10/15/06,m,DD05493,DD00017,DD01867,DD00017
10/30/06,f,DD05494,DD04747,DD04705,DD04747
2011-11-06,f,DD05495,DD12004,DD00288,DD12004
6/21/68,m,DD05496,DD00626,NA,NA
2010-06-07,f,DD05497,DD04747,DD05290,DD04136
2011-03-07,f,DD05498,DD03433,DD01095,DD03433
2010-03-07,m,DD05499,DD11972,DD01362,DD11972
11/27/07,m,DD05500,DD03020,DD01682,DD03020
9/16/07,m,DD05501,DD03486,DD01867,DD03486
10/16/07,m,DD05502,DD00727,DD00083,DD00727
10/15/07,m,DD05503,DD01737,DD00632,DD01737
2001-06-08,m,DD05504,DD00026,DD00741,DD00026
1/24/08,f,DD05505,DD11194,DD00632,DD11194
2011-09-07,m,DD05506,DD01249,DD04863,DD01249
10/17/07,m,DD05507,DD02506,DD01245,DD02506
2009-06-07,f,DD05508,DD03552,DD04735,DD03552
2/19/08,f,DD05509,DD00652,DD00632,DD00652
2012-12-07,m,DD05510,DD05261,DD00641,DD05261
10/18/07,f,DD05511,DD00099,DD02265,DD00099
9/19/07,m,DD05512,DD04833,DD05296,DD04833
10/19/07,f,DD05513,DD04120,DD01245,DD04120
11/13/07,f,DD05514,DD12018,DD03026,DD12018
10/20/07,f,DD05515,DD12306,DD04001,DD12306
2011-07-07,m,DD05516,DD01676,DD01160,DD01676
1/1/68,m,DD05517,NA,NA,NA
2010-05-08,m,DD05518,DD05420,DD05239,DD05420
9/29/08,f,DD05519,DD00730,DD11081,DD00730
2010-07-08,m,DD05520,DD00074,DD05290,DD00074
2010-12-08,f,DD05521,DD01336,DD00221,DD01336
12/26/08,f,DD05522,DD00105,DD00617,DD00105
10/24/08,m,DD05523,DD04796,DD02853,DD04796
11/18/08,f,DD05524,DD04611,DD03573,DD04611
2010-08-08,m,DD05525,DD01864,DD01162,DD01864
2010-08-08,m,DD05526,DD02542,DD02265,DD02542
2001-03-09,m,DD05527,DD12306,DD03026,DD12306
4/12/68,f,DD05528,DD10976,NA,NA
2010-05-08,f,DD05529,DD05445,DD01677,DD05445
2012-02-08,f,DD05530,DD01386,DD05209,DD01386
9/24/08,m,DD05531,DD03088,DD03026,DD03088
2009-01-08,m,DD05532,DD03063,DD00641,DD03063
12/24/08,m,DD05533,DD11300,DD04156,DD11300
2010-12-08,f,DD05534,DD02910,DD03548,DD02910
2009-10-08,f,DD05535,DD04016,DD02361,DD04016
2010-10-08,f,DD05536,DD02844,DD02358,DD02844
11/26/08,f,DD05537,DD03552,DD04623,DD03552
9/13/08,f,DD05538,DD05266,DD03026,DD05266
4/9/68,m,DD05539,DD11231,NA,NA
2012-08-09,m,DD05540,DD01981,DD04001,DD01981
2009-05-09,f,DD05541,DD04833,DD03090,DD04833
2010-05-09,m,DD05542,DD03063,DD00583,DD03063
10/28/09,f,DD05543,DD04862,DD02853,DD04862
2009-07-09,m,DD05544,DD01899,DD04076,DD01899
2011-11-09,f,DD05545,DD00645,DD01162,DD00645
2011-07-09,f,DD05546,DD04306,DD00235,DD04306
11/18/09,f,DD05547,DD03001,DD00083,DD03001
2009-01-09,f,DD05548,DD01964,DD01095,DD01964
2010-05-09,m,DD05549,DD01864,DD00789,DD01864
6/17/68,f,DD05550,DD00592,NA,NA
11/16/09,f,DD05551,DD05458,DD02358,DD05458
8/29/09,f,DD05552,DD04887,DD03455,DD04887
9/21/09,m,DD05553,DD01400,DD04076,DD01400
10/29/09,m,DD05554,DD05421,DD04682,DD05421
2010-01-09,f,DD05555,DD02506,DD01690,DD02506
9/30/09,f,DD05556,DD02558,DD00663,DD02558
10/23/09,f,DD05557,DD03720,DD02853,DD03720
2011-12-09,f,DD05558,DD11080,DD02390,DD11080
9/27/09,m,DD05559,DD00068,DD00617,DD00068
2010-07-09,f,DD05560,DD04090,DD05206,DD04090
3/12/68,f,DD05561,DD11883,NA,NA
10/28/10,f,DD05562,DD00837,DD03557,DD00837
2010-07-10,f,DD05563,DD01412,DD01952,DD01412
2010-10-10,m,DD05564,DD05452,DD02390,DD05452
2011-03-10,m,DD05565,DD04129,DD00617,DD04129
9/24/10,m,DD05566,DD03486,DD04732,DD03486
9/25/10,m,DD05567,DD04750,DD00647,DD01676
9/16/10,f,DD05568,DD04658,DD04108,DD04658
9/25/10,m,DD05569,DD03169,DD04198,DD03169
10/24/10,m,DD05570,DD04877,DD05302,DD04877
10/23/10,m,DD05571,DD00188,DD05296,DD00188
6/2/68,m,DD05572,DD05845,NA,NA
2010-07-10,f,DD05573,DD03712,DD02390,DD03712
9/19/10,f,DD05574,DD00099,DD03436,DD00099
10/21/10,m,DD05575,DD04136,DD00748,DD04136
8/25/10,f,DD05576,DD01960,DD03647,DD01960
10/19/10,m,DD05577,DD00107,DD00145,DD00107
9/26/10,m,DD05578,DD04316,DD02543,DD04316
10/28/10,f,DD05579,DD11853,DD04839,DD11853
9/23/10,f,DD05580,DD02968,DD00741,DD02968
8/30/10,m,DD05581,DD03527,DD01868,DD03527
10/27/10,f,DD05582,DD02542,DD03436,DD02542
2010-02-11,f,DD05583,DD03497,DD02453,DD03497
2010-03-11,f,DD05584,DD04651,DD01682,DD04651
2009-09-11,m,DD05585,DD01803,DD01867,DD01803
11/19/11,f,DD05586,DD03053,DD01867,DD03053
9/24/11,f,DD05587,DD04829,DD01248,DD04829
9/22/11,m,DD05588,DD02264,DD02453,DD02264
9/22/11,f,DD05589,DD02852,DD02543,DD02852
9/20/11,f,DD05590,DD02572,DD04107,DD02572
2009-12-11,f,DD05591,DD02422,DD04105,DD02422
2009-08-11,f,DD05592,DD03155,DD03464,DD03155
3/8/68,m,DD05593,DD12204,NA,NA
2009-04-11,f,DD05594,DD03164,DD00147,DD03164
8/16/11,f,DD05595,DD00140,DD00647,DD00140
2010-09-11,f,DD05596,DD01426,DD03464,DD01426
2009-03-11,f,DD05597,DD03552,DD03717,DD03552
8/22/11,f,DD05598,DD05272,DD04879,DD05272
2008-11-11,f,DD05599,DD02569,DD04879,DD02569
10/24/11,f,DD05600,DD00314,DD00742,DD00314
11/25/11,f,DD05601,DD01987,DD02453,DD01987
2010-02-11,m,DD05602,DD01091,DD01867,DD01091
2002-06-12,m,DD05603,DD01870,DD04879,DD01870
10/21/12,m,DD05604,DD04611,DD00789,DD04611
2009-03-12,f,DD05605,DD04320,DD00083,DD04320
2010-03-12,m,DD05606,DD04343,DD01868,DD04343
2008-05-12,f,DD05607,DD04350,DD03140,DD04350
2008-05-12,f,DD05608,DD02021,DD04705,DD02021
2011-06-12,m,DD05609,DD05331,DD02390,DD05331
10/21/12,f,DD05610,DD02624,DD04076,DD02624
2009-12-12,f,DD05611,DD04188,DD01309,DD04188
2009-02-12,m,DD05612,DD01974,DD04894,DD01974
8/24/12,m,DD05613,DD03127,DD01406,DD03127
4/22/68,m,DD05614,DD07122,NA,NA
2009-06-12,f,DD05615,DD04345,DD02007,DD04345
9/18/12,f,DD05616,DD04247,DD04107,DD04247
9/23/12,f,DD05617,DD01680,DD05391,DD01680
2010-12-12,f,DD05618,DD01446,DD04907,DD01446
2009-12-12,m,DD05619,DD01400,DD04888,DD01400
2008-06-12,f,DD05620,DD03724,DD04108,DD03724
9/16/12,m,DD05621,DD04333,DD01441,DD04333
2010-08-12,f,DD05622,DD05261,DD00617,DD05261
2010-02-12,f,DD05623,DD01431,DD03554,DD01431
2009-03-12,f,DD05624,DD02023,DD12141,DD02023
6/4/68,f,DD05625,DD00268,NA,NA
8/13/13,f,DD05626,DD00837,DD04198,DD00837
2008-09-13,f,DD05627,DD01126,DD04198,DD01126
2009-09-13,f,DD05628,DD00107,DD05362,DD00107
2007-03-13,f,DD05629,DD01333,DD00316,DD01333
10/21/13,m,DD05630,DD03542,DD00316,DD03542
8/29/13,f,DD05631,DD02024,DD03728,DD02024
9/16/13,m,DD05632,DD00839,DD05444,DD00839
9/24/13,m,DD05633,DD01810,DD04198,DD01810
8/23/13,m,DD05634,DD04345,DD01968,DD04345
8/16/13,f,DD05635,DD04948,DD00341,DD04948
3/9/68,m,DD05636,DD06593,NA,NA
8/21/13,f,DD05637,DD01426,DD03464,DD01426
2010-09-13,m,DD05638,DD03155,DD03464,DD03155
2009-07-13,f,DD05639,DD02483,DD00793,DD02483
9/13/13,m,DD05640,DD00860,DD00759,DD00860
10/13/13,f,DD05641,DD05412,DD04107,DD05412
2009-04-13,m,DD05642,DD02572,DD00830,DD02572
8/26/13,m,DD05643,DD01448,DD00793,DD01448
2010-09-13,m,DD05644,DD00804,DD00793,DD00804
9/25/13,f,DD05645,DD04614,DD00793,DD04614
2009-01-13,f,DD05646,DD04247,DD00641,DD04247
2/12/68,f,DD05647,DD11892,NA,NA
2011-08-14,f,DD05648,DD04350,DD05302,DD04350
8/25/14,m,DD05649,DD01433,DD00583,DD01433
2009-03-14,f,DD05650,DD01102,DD01869,DD01102
8/27/14,f,DD05651,DD04925,DD05516,DD04925
9/21/14,f,DD05652,DD04917,DD04198,DD04917
9/17/14,m,DD05653,DD00117,DD00811,DD00117
8/26/14,m,DD05654,DD05521,DD01869,DD05521
7/28/14,m,DD05655,DD02910,DD00316,DD02910
8/19/14,m,DD05656,DD05536,DD04355,DD05536
9/21/14,m,DD05657,DD00918,DD04303,DD00918
3/22/68,f,DD05658,DD00002,NA,NA
8/19/14,m,DD05659,DD01386,DD02358,DD01386
8/13/14,f,DD05660,DD01458,DD02331,DD01458
2009-08-14,m,DD05661,DD05543,DD01309,DD05543
2012-09-14,f,DD05662,DD01412,DD00583,DD01412
7/29/14,f,DD05663,DD00730,DD02053,DD00730
2009-08-14,f,DD05664,DD04410,DD01248,DD04410
8/26/14,m,DD05665,DD03825,DD03786,DD03825
8/25/14,f,DD05666,DD03724,DD01869,DD03724
8/28/14,f,DD05667,DD00340,DD04910,DD00340
7/26/14,m,DD05668,DD01485,DD05487,DD01485
3/16/68,m,DD05669,DD12066,NA,NA
2009-01-14,f,DD05670,DD01436,DD05484,DD01436
2008-08-14,m,DD05671,DD03106,DD02358,DD03106
2008-08-14,f,DD05672,DD03237,DD04903,DD03237
9/16/14,f,DD05673,DD04288,DD04897,DD04288
2010-08-14,f,DD05674,DD03020,DD00879,DD03020
2009-04-14,f,DD05675,DD00384,DD05502,DD00384
8/27/14,f,DD05676,DD04801,DD00647,DD04801
9/15/15,f,DD05677,DD03243,DD03758,DD03243
6/27/15,f,DD05678,DD04923,DD03804,DD04923
7/30/15,f,DD05679,DD00908,DD00879,DD00908
6/3/68,f,DD05680,DD06589,NA,NA
8/17/15,m,DD05681,DD01446,DD02570,DD01446
8/23/15,f,DD05682,DD02572,DD01252,DD02572
9/15/15,m,DD05683,DD04395,DD03172,DD04395
9/18/15,f,DD05684,DD01102,DD02573,DD01102
2007-11-15,m,DD05685,DD03676,DD02331,DD03676
2008-06-15,m,DD05686,DD01376,DD04355,DD01376
2008-06-15,m,DD05687,DD03855,DD03740,DD03855
2008-09-15,f,DD05688,DD05594,DD02295,DD05594
2008-07-15,m,DD05689,DD01407,DD01416,DD01407
9/27/15,f,DD05690,DD00727,DD02581,DD00727
8/30/15,m,DD05691,DD04288,DD03436,DD04288
7/26/15,f,DD05692,DD00903,DD02616,DD00903
7/21/15,m,DD05693,DD05597,DD01481,DD05597
7/25/15,m,DD05694,DD03552,DD01483,DD03552
7/22/15,m,DD05695,DD01987,DD05512,DD01987
8/18/15,f,DD05696,DD00383,DD00647,DD00383
7/28/15,m,DD05697,DD05595,DD04381,DD05595
7/24/15,m,DD05698,DD04977,DD05487,DD04977
10/20/15,f,DD05699,DD00307,DD00316,DD00307
8/18/15,m,DD05700,DD04190,DD02623,DD04190
2/5/68,f,DD05701,DD06306,NA,NA
2009-09-17,M,DD05702,DD05388,DD03802,DD05388
2008-05-17,m,DD05703,DD04658,DD02055,DD04658
2009-07-16,m,DD05704,DD04658,DD01497,DD04658
2010-03-16,f,DD05705,DD01393,DD04304,DD01393
2009-11-17,M,DD05706,DD02545,DD02053,DD02545
2007-12-17,m,DD05707,DD04964,DD01497,DD04964
2007-09-17,m,DD05708,DD04424,DD05544,DD04424
2007-07-17,m,DD05709,DD02628,DD04986,DD02628
6/27/16,f,DD05710,DD05003,DD05296,DD05003
2009-08-16,f,DD05711,DD05013,DD02581,DD05013
3/2/68,m,DD05712,DD10978,NA,NA
6/27/16,m,DD05713,DD02043,DD02055,DD02043
7/19/16,m,DD05714,DD02636,DD00388,DD02636
7/27/16,m,DD05715,DD01719,DD02053,DD01719
2007-07-17,m,DD05716,DD04343,DD00388,DD04343
8/19/16,m,DD05717,DD02621,DD05516,DD02621
2009-05-16,m,DD05718,DD02025,DD04897,DD02025
7/13/16,m,DD05719,DD05452,DD03796,DD05452
2007-08-17,m,DD05720,DD03855,DD04334,DD03855
7/22/17,m,DD05721,DD04948,DD04393,DD04948
2007-07-17,m,DD05722,DD04969,DD01467,DD04969
5/1/68,m,DD05723,DD06595,NA,NA
7/20/17,m,DD05724,DD05573,DD03762,DD05573
2009-03-17,F,DD05725,DD03749,DD02102,DD03749
2009-08-17,F,DD05726,DD05452,DD03249,DD05452
2007-01-16,f,DD05727,DD02066,DD02055,DD02066
2007-05-17,f,DD05728,DD05008,DD04838,DD05008
8/16/16,f,DD05729,DD00313,DD02055,DD00313
7/21/16,m,DD05730,DD02607,DD03214,DD02607
2007-06-17,m,DD05731,DD01895,DD01525,DD01895
2007-03-17,f,DD05732,DD01433,DD02052,DD01433
2007-09-17,m,DD05733,DD00952,DD02674,DD00952
3/18/60,f,DD05734,DD11557,NA,NA
2/18/79,f,DD05735,DD03444,NA,NA
1/26/79,m,DD05736,DD01728,NA,NA
1/18/79,f,DD05737,DD02304,NA,NA
1/13/79,f,DD05738,DD02980,NA,NA
12/11/78,m,DD05739,DD12196,NA,NA
2/13/79,m,DD05740,DD03445,NA,NA
2/12/79,m,DD05741,DD04364,NA,NA
2/9/79,f,DD05742,DD02279,NA,NA
2/17/79,m,DD05743,DD02979,NA,NA
4/2/79,m,DD05744,DD03446,NA,NA
2/4/65,m,DD05745,DD07113,NA,NA
1/22/79,m,DD05746,DD02977,NA,NA
6/14/79,f,DD05747,DD03008,NA,NA
1/19/79,m,DD05748,DD02514,NA,NA
5/11/79,f,DD05749,DD02518,NA,NA
3/7/79,f,DD05750,DD05801,NA,NA
2/27/79,f,DD05751,DD01721,NA,NA
2/12/79,f,DD05752,DD12057,NA,NA
1/29/79,m,DD05753,DD03649,NA,NA
4/1/79,f,DD05754,DD05561,NA,NA
1/22/79,m,DD05755,DD01175,NA,NA
2/26/65,f,DD05756,DD00119,NA,NA
2/2/79,m,DD05757,DD04979,NA,NA
2/12/79,m,DD05758,DD01876,NA,NA
2/2/79,f,DD05759,DD02401,NA,NA
1/28/79,f,DD05760,DD02490,NA,NA
4/17/79,f,DD05761,DD02981,NA,NA
1/15/79,f,DD05762,DD03070,NA,NA
1/15/79,f,DD05763,DD02522,NA,NA
3/16/79,f,DD05764,DD02521,NA,NA
2/3/79,f,DD05765,DD02894,NA,NA
1/3/79,m,DD05766,DD03413,NA,NA
4/19/65,m,DD05767,DD06724,NA,NA
5/5/79,m,DD05768,DD12056,NA,NA
1/5/79,f,DD05769,DD02916,NA,NA
3/30/79,m,DD05770,DD06853,NA,NA
2/16/79,f,DD05771,DD03656,NA,NA
2/14/79,m,DD05772,DD01348,NA,NA
2/9/79,m,DD05773,DD02952,NA,NA
3/11/79,f,DD05774,DD05680,NA,NA
2/9/79,m,DD05775,DD03563,NA,NA
